,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
21446,VVIa7tvgKHg,104139,"Werewolf, The (1956)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21460,3EZq9QKEBVk,104226,Jamie and Jessie Are Not Together (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21461,LXfpybD-pig,104231,Drug War (Du zhan) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21490,TRXGch6675Q,104335,Vassilisa the Beautiful (Vasilisa prekrasnaya) (1939),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21494,Vs77XEappHA,104350,Terms and Conditions May Apply (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21512,-M9UsP8zaRA,104412,Shadows of Liberty (2012) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21517,jy2BLHsip6E,104431,Enter Nowhere (2011),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21526,3Ew80qLSPSU,104462,"Brothers O'Toole, The (1973)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21528,vcqN3sfoYE4,104472,Find Love (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21538,1Fg5iWmQjwk,104520,"Crimson Permanent Assurance, The (1983)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21543,JBrYWL16_dE,104544,My Wife Is a Gangster 2 (Jopog manura 2: Dolaon jeonseol) (2003),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21545,ChZ_PhdCwbM,104552,Crawlspace (2012),0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
21547,pvrv8WVqGD8,104561,Mutants (2009),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21551,acuGFebfrRY,104583,Logorama (2009),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21554,QYNy-tjApAA,104595,Family Band: The Cowsills Story (2011) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21557,QjG-5LL2wf4,104601,"Stranger Within, The (2013)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21560,o66nNnGZ5Rg,104608,Autopsy (2008),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21565,NfENh00Nsn0,104629,Back in Business (1997),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21566,nEoM7bM7KVw,104631,Adore (2013),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21574,1ruBY0VhY1I,104664,Freeway (1988),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21582,EIHEArswcTI,104685,"Suicide Shop, The (Le magasin des suicides) (2012) ",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21583,RwDqw-z_IfY,104689,Subspecies (1991),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21584,g-zWPACEc-o,104691,Bloodstone: Subspecies II (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21592,LNW79jF1-lI,104726,Koch (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21601,bDw3ET3zqxk,104750,Killjoy 3 (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21603,eGl6lTRRQOI,104760,Getaway (2013),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21605,NApp4JD8RkE,104764,"Leafie, a Hen Into the Wild (Madangeul Naon Amtak) (2011)",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21608,jGEERBDelH8,104772,Puppet Master: Axis of Evil (Puppet Master 10) (2010),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21612,RLRQDLkgaxE,104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21614,Rikc7foqvRI,104795,Backlash (1956),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21621,2Uc7KvuySbw,104813,Bad Girl Island (Sirens of Eleuthera) (Sirens of the Caribbean) (2007),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21622,_t_uncP2XGE,104815,Bad Men of Missouri (1941),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
21623,FhxaFepjdLQ,104817,Badman's Country (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21628,0ShYwyYvDaQ,104835,"Incredible Melting Man, The (1977)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21631,9FzTmm3Gqkk,104841,Gravity (2013),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21640,lK6-6sWEKoE,104870,Deathsport (1978),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21646,IPPygW06tbs,104903,Good Vibrations (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21653,aMl2tTVwsZA,104932,"Crimson Petal and the White, The (2011)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21654,NoSWbyvdhHw,104936,High on Crack Street: Lost Lives in Lowell (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21655,_qNuzvzEbNM,104938,King Lines (2007),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21659,wq1R93UMqlk,104954,Joy of Sex (1984),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21667,WcIXCok9HPg,104984,Tears of Steel (2012),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21673,9EeJZL5K5cM,105011,"Story of Maths, The (2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21688,YfopzNHLp4o,105053,"Factory, The (2012)",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21696,uUQfZtiKu-4,105079,His Regeneration (1915),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21699,aPS2zj_KR3U,105086,Battle of the Year (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21700,D56Dia2U4YM,105089,Louis Theroux: Twilight of the Porn Stars (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21715,4kJWO1aCeMI,105135,"Pit, The (1981)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21724,zE4ziBfu0JA,105165,World Without End (1956),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21726,In4BnAsQDQc,105178,Killers from Space (1954),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21727,2_3KPFrrxfI,105181,"Monster That Challenged the World, The (1957)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21739,FBpMS98UnWg,105215,Scatter My Ashes at Bergdorf's (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21741,H1_FkjD9I58,105223,Colorado Territory (1949),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21744,mOJr8w6QwcQ,105236,Sorceress (1982),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21746,FNmprL3SOlM,105240,"Tender Hook, The (Boxer and the Bombshell, The) (2008)",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
21751,U1MmwsIwaNQ,105250,"Century of the Self, The (2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21752,B5NcfMTr4O4,105252,Conquest (1983),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21756,ebq-fTUvPAE,105269,Machete Maidens Unleashed! (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21765,QNyKRS1C15c,105299,Tsunami: Caught on Camera (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21769,Vcw2Aje5KU0,105308,Scanners II: The New Order (1991),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
21772,9B-65BWKwQM,105320,Apache Country (1952),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21811,4Yo3NEpt_sc,105444,Seyyit Khan: Bride of the Earth (Seyyit Han) (1968),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21814,Jy4Hs0ryNpo,105450,Jessie James Meets Frankenstein's Daughter (1966),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21816,K3SlVsdUuBY,105455,Resurrecting the Street Walker (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21820,TfPytPjV1xc,105470,Extraction (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21823,A2KxV4X1MF4,105481,Blood Shack (1971),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21824,Q9cvOVRtFiE,105484,Nobody Else But You (Poupoupidou) (2011),0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21829,Q_Ek5jef9ME,105499,"Shiro Amakusa, the Christian Rebel (Amakusa Shiro tokisada) (1962)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21834,PMlg8c0Emrk,105519,"Philosophers, The (After The Dark) (2013)",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
21836,T7BuOT3id4s,105526,Year Zero: The Silent Death of Cambodia (1979),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21841,LSkOnp7Lt-Y,105540,"All Dogs Christmas Carol, An (1998)",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21849,LGM5rq_vX4U,105577,Avenger (2006) ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21850,PQ_MRV9EJIY,105579,Zombie Apocalypse (2011),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
21859,J5S7wFUvaCg,105601,Calling Dr. Death (1943),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21861,489YbXOv6Ig,105608,Sunshine on Leith (2013) ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21863,ZWj6I_UtfW8,105616,"Frozen Ghost, The (1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21868,ISqG3zjZZVk,105630,Stitches (2012),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21871,leJuOObuCxM,105663,Family Affair (2010) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21885,llZK6TzrqnU,105746,UnHung Hero (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21891,eCoUI65-BLM,105763,Bloodsucking Freaks (1976),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21894,4MZ_9LMZnek,105769,"Congress, The (2013)",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21895,r4Zo0ubKsqI,105772,Earth vs. The Spider (1958),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21896,cYPCKIL7oVw,105776,"Trip to Mars, A (1910)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21904,jq2GwgbUL7w,105805,Episode 3: Enjoy Poverty (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21906,I-ab07qS_sc,105813,Godzilla vs. Megalon (Gojira tai Megaro) (1973),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21908,QX1DouHXGJ8,105819,Back to the Secret Garden (2001),1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21911,nsTVe08RnU4,105827,Rebirth of Mothra (1996),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
21912,tPwwlugeUXM,105829,Bloodsucking Pharaohs in Pittsburgh (1991),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21917,6SEiaODjTZw,105841,B-Side (2013),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21928,t6TRwfxDICM,105888,Debtocracy (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21937,g_vS9Fkr9lM,105928,"Day of the Crows, The (Le jour des corneilles) (2012)",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21938,KX7RI3MGMfE,105936,Space Amoeba (Yog: Monster from Space) (1970),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21948,vP9QCAcGy7Y,105963,Rebirth of Mothra III (1998),0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
21958,450p7goxZqg,105987,"Substance: Albert Hofmann's LSD, The (2011)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21959,tUuOJZ-R-HU,105999,Bartok the Magnificent (1999),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21960,KnJeo6yCmWs,106002,Ender's Game (2013),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21962,Q-oBEGF7uwE,106006,Breaking Point (1994),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21963,2jFkkRF-nXg,106011,"Blue Umbrella, The (2013)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21969,l95IUUNnpjg,106028,"Thrill of Brazil, The (1946)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21970,3uxbQQnKYgY,106030,"Last Days on Mars, The (2013)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21979,nfq-mRGRsM8,106064,Race (2008),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21986,aF-sZMjwjM4,106082,Shock and Awe: The Story of Electricity (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21990,gsjtg7m1MMM,106098,Science and Islam (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21998,uIwzTUzmXto,106136,Beatdown (2010),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
22009,fEj9BeiF2iw,106170,"Patriots, The (Patriotes, Les) (1994)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22010,_Ga4NG-5Kq4,106173,Looking for Lenny (2011) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22025,s1QVXU8Ycas,106224,24 Hours on Craigslist (2005),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22031,Ct0-gm3DJc8,106236,Somm (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22032,JJpwdYiNLcc,106238,Amber Alert (2012) ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22036,TowiviD3xgE,106250,3 Little Ninjas and the Lost Treasure (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22045,WeRW_dClNkI,106297,"Sword and the Dragon, The (Ilya Muromets) (1956)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22046,lVSWOEOPJ1Y,106300,"Day The Earth Froze, The (Sampo) (1959)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22048,zwXNxptGb00,106306,Snowball Effect: The Story of 'Clerks' (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22059,lNucba4PBX4,106348,Outside the Law (2002),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22061,R8yOizaMS_w,106353,Holes in My Shoes (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22067,Jdc7mtEh1Ng,106376,"Lords of Discipline, The (1983)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22099,LUGc568DMFs,106485,China O'Brien (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22101,yUqCpbazXnA,106489,"Hobbit: The Desolation of Smaug, The (2013)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22102,JJXvyXzgyVU,106491,47 Ronin (2013),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22105,qxbdALNNc7k,106498,"Magic Voyage of Sindbad, The (Sadko) (1953)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22113,mpZYN9KSqnY,106519,WikiRebels: The Documentary (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22114,5ndOWAW-pRk,106521,Beyond the Time Barrier (1960),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22125,ryyrTZQRoNg,106565,Emotion (1966),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22127,UWr5nPhqaRw,106581,Bells of Capistrano (1942),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22149,zf4wUmBM6gk,106680,"Wankers, The (Les branleuses) (2011)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22150,sBe6QmvLbXc,106682,Apollo Zero (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22152,ALOtTsQYBoI,106686,José and Pilar (José e Pilar) (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22163,UO1SfTJXjLI,106729,"Galaxy Invader, The (1985)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22173,jqvKjsIxT_8,106762,Trigun: Badlands Rumble (2010),0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22183,ESVgF4P221E,106832,7th Cavalry (Seventh Cavalry) (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22187,s8gLnnyL7bw,106848,Gamera: The Giant Monster (Daikaijû Gamera) (1965),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22194,ShplMDd2CDc,106866,Days Of Darkness (2007),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22195,xb2U6opERhg,106868,Breaking the Girls (2013) ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22196,WkdEbvx5gDg,106870,Grave Encounters 2 (2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22199,P9heEujH25o,106879,Fright Night 2: New Blood (2013),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22218,pRRITxoJtQk,106972,"Man You Had in Mind, The (2006)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22221,3HYUWNOt9yo,106986,"Life and Adventures of Santa Claus, The (1985)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22232,3P7UcbCmTvA,107013,"Christmas Carol, A (1977)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22235,5jSPBU0AfA0,107022,Ski Patrol (1940),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22252,n2m61BM_jVs,107079,"Fairly Odd Christmas, A (2012)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22256,JU9PdgB3rsk,107096,Three Stars (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22259,bWLVD9g4SZU,107102,My Amityville Horror (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22260,jy_BDoI0GWo,107106,Dead Weekend (1995),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22261,jhrtPyr1KQI,107115,"Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22266,w-vJJAqkpoQ,107137,Star Trek: Of Gods and Men (2007),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22271,GEuDawf6PNM,107153,"Frozen Dead, The (1966)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22272,BXO2o0peZGM,107155,Captive Women (1000 Years from Now) (3000 A.D.) (1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22273,h25UcAeRb1U,107157,"Boy and the Pirates, The (1960)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22279,2eltz-oYY5Y,107178,Ghetto (Vilniaus Getas) (2006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22284,1Qa5kBjmxh4,107196,Is the Man Who Is Tall Happy? (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22293,ODfWZzGdeYI,107224,"Wipers Times, The (2013)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22295,IFMljEksTIs,107230,Deadbolt (1992),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22299,diYMQYpdBd8,107238,Rhythm of a Crime (Ritam zlocina) (1981),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
22301,BzKAlMM65WQ,107243,Gregoire Moulin vs. Humanity (Grégoire Moulin contre l'humanité) (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22302,uaQ0Qgx9GuU,107248,"Night of the Hunted, The (Nuit des traquées, La) (1980)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22305,bO7Y-eeXhYg,107264,Zatoichi's Revenge (Zatôichi nidan-kiri) (Zatôichi 10) (1965),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22320,0bxIKcYUNCg,107312,Lady and the Tramp II: Scamp's Adventure (2001),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22322,hLZd-bs2iw0,107316,WW III: World War III (Der 3. Weltkrieg) (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
22325,2qzqPOTELzI,107338,Dampfnudelblues (2013),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22328,2Te2Zi55c30,107346,Zatoichi's Pilgrimage (Zatôichi umi o wataru) (Zatôichi 14) (1966),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22330,EwptAfd_BJc,107350,Escape Fire: The Fight to Rescue American Healthcare (2012),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22337,ejLkqtbCPsY,107370,Footprints on the Moon (Le orme) (Primal Impulse) (1975),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22348,HKvTV8acLbA,107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22356,pXXFU1sQJeU,107447,Wrong Cops (2013),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22357,FUMWeeyDafA,107449,"Muppet Christmas: Letters to Santa, A (2008)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22367,du8-8y7vlB4,107503,Annie Get Your Gun (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22372,SIjExs4VhEc,107543,False Trail (Jägarna 2) (2011),0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
22394,5iiqPQNSFuE,107610,Alien Cargo (1999),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22397,4hthc-pUiO8,107617,Red Obession (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22405,9hFg-_SESpo,107634,Grand Tour: Disaster in Time (Timescape) (1992),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22412,IMN4KX6BIpY,107649,Borgman (2013),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22415,wrS0URuaWEA,107658,Mio in the Land of Faraway (Mio min Mio) (1987),1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22421,yEO1TWeM5JU,107673,"Laughing Woman, The (Frightened Woman, The) (Femina ridens) (1969)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22436,THVFkk-sEus,107713,Meat the Truth (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22441,3Kx4DeujRmQ,107730,By the People: The Election of Barack Obama (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22448,M2eKchU1GZo,107747,Nude for Satan (Nuda per Satana) (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22449,7GdueaDzW0E,107752,White Fang (Zanna Bianca) (1973),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22450,HSNaPraXU80,107754,Soundbreaker (2012) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22454,2yaMK14oRvU,107765,Dream Machine (1991),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22459,zUugq9rUWok,107780,Cats (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22460,uV-JA4jTu54,107782,Gold (1934),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22462,T29WirVtR5I,107836,Annie Get Your Gun (1967),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22465,Ktb2kHdOvgo,107846,MacGyver: Trail to Doomsday (1994),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22473,9fTG6Wkn8d8,107865,"Glass-blower's Children, The (Glasblåsarns barn) (1998)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22478,xovHK5mmPM0,107879,Voyage to the Prehistoric Planet (1965),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22485,jDW3r-yIKHU,107899,"Expert, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22487,TqIVbvHN28o,107903,Stars (1959),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22489,IDp5jMs2xtI,107910,I Know That Voice (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22500,LVrO8JbUN8c,107958,Foosball (Metegol) (2013),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22505,41B6WMx8zKQ,107970,Love and Sex under Nazi Occupation (Amour et sexe sous l'occupation) (2011) ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22512,FUQhNGEu2KA,107984,Massacre Canyon (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22516,NLH5IQ5XpcY,107999,Dragon ball Z 04: Lord Slug (1991),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22526,t2ig5Ibfnfw,108043,Milius (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22528,rms99zpIJLY,108048,"Time for Killing, A (1967)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22535,GSXFNSvInIE,108070,Fantastic Flesh: The Art of Make-Up EFX (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22539,5ia_Njpw5Xo,108078,Chinese Puzzle (Casse-tête chinois) (2013),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22546,mB1hC0E6kJI,108100,Honest Man: The Life of R. Budd Dwyer (2010),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
